"","X","audio","Answer.condition","Answer.time_in_minutes","workerid","rawRT","key","slide_type","image","slide_number","speaker_cond","logRT","rt"
"3693",52044,"summa.wav","any_QUD",11.7971,646,1877,"No","trial_2","13",63,"anyQUD",7.53743003658651,1877
"3694",52055,"summa.wav","any_QUD",11.7971,646,1199,"No","trial_2","13",74,"anyQUD",7.08924315502751,1199
"3695",52062,"summa.wav","any_QUD",11.7971,646,1192,"No","trial_2","13",81,"anyQUD",7.0833878476253,1192
"3696",52073,"summa.wav","any_QUD",10.3052,647,2060,"Yes","trial_1","13",11,"anyQUD",7.63046126178363,2060
"3697",52086,"summa.wav","any_QUD",10.3052,647,1430,"Yes","trial_1","13",24,"anyQUD",7.26542972325395,1430
"3698",52097,"summa.wav","any_QUD",10.3052,647,1549,"Yes","trial_1","13",35,"anyQUD",7.34536484041687,1549
"3699",52102,"summa.wav","any_QUD",10.3052,647,1571,"Yes","trial_1","13",40,"anyQUD",7.35946763825562,1571
"3700",52117,"summa.wav","any_QUD",10.3052,647,1395,"Yes","trial_2","13",55,"anyQUD",7.24064969425547,1395
"3701",52123,"summa.wav","any_QUD",10.3052,647,1278,"Yes","trial_2","13",61,"anyQUD",7.15305163493748,1278
"3702",52129,"summa.wav","any_QUD",10.3052,647,1504,"Yes","trial_2","13",67,"anyQUD",7.31588350450979,1504
"3703",52143,"summa.wav","any_QUD",10.3052,647,1141,"Yes","trial_2","13",81,"anyQUD",7.03966034986208,1141
"3704",52409,"summa.wav","any_QUD",11.6228333333333,651,2679,"No","trial_1","13",23,"anyQUD",7.89319886954461,2679
"3705",52414,"summa.wav","any_QUD",11.6228333333333,651,2127,"No","trial_1","13",28,"anyQUD",7.66246781520024,2127
"3706",52424,"summa.wav","any_QUD",11.6228333333333,651,1959,"No","trial_1","13",38,"anyQUD",7.58018941794454,1959
"3707",52426,"summa.wav","any_QUD",11.6228333333333,651,1899,"No","trial_1","13",40,"anyQUD",7.54908271081229,1899
"3708",52435,"summa.wav","any_QUD",11.6228333333333,651,2982,"No","trial_2","13",49,"anyQUD",8.00034949532468,2982
"3709",52441,"summa.wav","any_QUD",11.6228333333333,651,3140,"No","trial_2","13",55,"anyQUD",8.0519780789023,3140
"3710",52461,"summa.wav","any_QUD",11.6228333333333,651,1924,"No","trial_2","13",75,"anyQUD",7.56216163122565,1924
"3711",52462,"summa.wav","any_QUD",11.6228333333333,651,1833,"No","trial_2","13",76,"anyQUD",7.5137092478397,1833
"3712",52481,"summa.wav","any_QUD",7.47485,652,1682,"Yes","trial_1","13",15,"anyQUD",7.42773884053289,1682
"3713",52494,"summa.wav","any_QUD",7.47485,652,904,"Yes","trial_1","13",28,"anyQUD",6.80682936039218,904
"3714",52497,"summa.wav","any_QUD",7.47485,652,866,"Yes","trial_1","13",31,"anyQUD",6.76388490856244,866
"3715",52506,"summa.wav","any_QUD",7.47485,652,810,"Yes","trial_1","13",40,"anyQUD",6.69703424766648,810
"3716",52523,"summa.wav","any_QUD",7.47485,652,1369,"Yes","trial_2","13",56,"anyQUD",7.22183582528845,1369
"3717",52530,"summa.wav","any_QUD",7.47485,652,1483,"Yes","trial_2","13",63,"anyQUD",7.30182234213793,1483
"3718",52544,"summa.wav","any_QUD",7.47485,652,1079,"Yes","trial_2","13",77,"anyQUD",6.98378996525813,1079
"3719",52546,"summa.wav","any_QUD",7.47485,652,1009,"Yes","trial_2","13",79,"anyQUD",6.91671502035361,1009
"3720",52561,"summa.wav","any_QUD",8.0114,653,1727,"Yes","trial_1","13",14,"anyQUD",7.45414107814668,1727
"3721",52564,"summa.wav","any_QUD",8.0114,653,1463,"Yes","trial_1","13",17,"anyQUD",7.28824440102012,1463
"3722",52576,"summa.wav","any_QUD",8.0114,653,1343,"Yes","trial_1","13",29,"anyQUD",7.20266119652324,1343
"3723",52581,"summa.wav","any_QUD",8.0114,653,1306,"Yes","trial_1","13",34,"anyQUD",7.17472430983638,1306
"3724",52598,"summa.wav","any_QUD",8.0114,653,1116,"Yes","trial_2","13",51,"anyQUD",7.01750614294126,1116
"3725",52607,"summa.wav","any_QUD",8.0114,653,1428,"Yes","trial_2","13",60,"anyQUD",7.26403014289953,1428
"3726",52614,"summa.wav","any_QUD",8.0114,653,1167,"Yes","trial_2","13",67,"anyQUD",7.06219163228656,1167
"3727",52621,"summa.wav","any_QUD",8.0114,653,1130,"Yes","trial_2","13",74,"anyQUD",7.02997291170639,1130
"3728",52646,"summa.wav","any_QUD",11.7860166666667,654,1738,"No","trial_1","13",19,"anyQUD",7.46049030582534,1738
"3729",52649,"summa.wav","any_QUD",11.7860166666667,654,1636,"No","trial_1","13",22,"anyQUD",7.40000951716269,1636
"3730",52658,"summa.wav","any_QUD",11.7860166666667,654,1440,"No","trial_1","13",31,"anyQUD",7.27239839257005,1440
"3731",52661,"summa.wav","any_QUD",11.7860166666667,654,1476,"No","trial_1","13",34,"anyQUD",7.29709100516042,1476
"3732",52677,"summa.wav","any_QUD",11.7860166666667,654,1346,"No","trial_2","13",50,"anyQUD",7.20489251020467,1346
"3733",52692,"summa.wav","any_QUD",11.7860166666667,654,1795,"No","trial_2","13",65,"anyQUD",7.49276030092238,1795
"3734",52708,"summa.wav","any_QUD",11.7860166666667,654,1773,"No","trial_2","13",81,"anyQUD",7.48042830607421,1773
"3735",52709,"summa.wav","any_QUD",11.7860166666667,654,1302,"No","trial_2","13",82,"anyQUD",7.17165682276851,1302
"3736",52720,"summa.wav","any_QUD",12.0544166666667,655,2099,"No","trial_1","13",12,"anyQUD",7.64921631982063,2099
"3737",52730,"summa.wav","any_QUD",12.0544166666667,655,1846,"Yes","trial_1","13",22,"anyQUD",7.5207764150628,1846
"3738",52738,"summa.wav","any_QUD",12.0544166666667,655,1929,"Yes","trial_1","13",30,"anyQUD",7.56475701290573,1929
"3739",52743,"summa.wav","any_QUD",12.0544166666667,655,1534,"Yes","trial_1","13",35,"anyQUD",7.3356339819272,1534
"3740",52762,"summa.wav","any_QUD",12.0544166666667,655,1431,"Yes","trial_2","13",54,"anyQUD",7.26612877955645,1431
"3741",52764,"summa.wav","any_QUD",12.0544166666667,655,1368,"Yes","trial_2","13",56,"anyQUD",7.2211050981825,1368
"3742",52779,"summa.wav","any_QUD",12.0544166666667,655,1200,"Yes","trial_2","13",71,"anyQUD",7.09007683577609,1200
"3743",52785,"summa.wav","any_QUD",12.0544166666667,655,1132,"Yes","trial_2","13",77,"anyQUD",7.03174125876313,1132
"3744",52808,"summa.wav","any_QUD",9.31703333333333,656,2575,"No","trial_1","13",20,"anyQUD",7.85360481309784,2575
"3745",52814,"summa.wav","any_QUD",9.31703333333333,656,2040,"No","trial_1","13",26,"anyQUD",7.62070508683826,2040
"3746",52817,"summa.wav","any_QUD",9.31703333333333,656,1599,"No","trial_1","13",29,"anyQUD",7.37713371283395,1599
"3747",52828,"summa.wav","any_QUD",9.31703333333333,656,1268,"No","trial_1","13",40,"anyQUD",7.14519613499717,1268
"3748",52844,"summa.wav","any_QUD",9.31703333333333,656,1441,"No","trial_2","13",56,"anyQUD",7.27309259599952,1441
"3749",52853,"summa.wav","any_QUD",9.31703333333333,656,2997,"No","trial_2","13",65,"anyQUD",8.00536706731666,2997
"3750",52864,"summa.wav","any_QUD",9.31703333333333,656,3293,"No","trial_2","13",76,"anyQUD",8.09955428237636,3293
"3751",52866,"summa.wav","any_QUD",9.31703333333333,656,1773,"No","trial_2","13",78,"anyQUD",7.48042830607421,1773
"3752",52965,"summa.wav","any_QUD",12.6329166666667,658,2088,"No","trial_1","13",17,"anyQUD",7.64396194900253,2088
"3753",52968,"summa.wav","any_QUD",12.6329166666667,658,1229,"No","trial_1","13",20,"anyQUD",7.11395610956603,1229
"3754",52980,"summa.wav","any_QUD",12.6329166666667,658,1447,"No","trial_1","13",32,"anyQUD",7.27724772663148,1447
"3755",52981,"summa.wav","any_QUD",12.6329166666667,658,1121,"No","trial_1","13",33,"anyQUD",7.02197642307216,1121
"3756",53000,"summa.wav","any_QUD",12.6329166666667,658,1445,"No","trial_2","13",52,"anyQUD",7.27586460054653,1445
"3757",53010,"summa.wav","any_QUD",12.6329166666667,658,1320,"Yes","trial_2","13",62,"anyQUD",7.18538701558042,1320
"3758",53014,"summa.wav","any_QUD",12.6329166666667,658,1710,"No","trial_2","13",66,"anyQUD",7.44424864949671,1710
"3759",53025,"summa.wav","any_QUD",12.6329166666667,658,1374,"No","trial_2","13",77,"anyQUD",7.22548147278229,1374
"3760",53137,"summa.wav","any_QUD",9.07178333333333,660,1225,"No","trial_1","13",19,"anyQUD",7.11069612297883,1225
"3761",53146,"summa.wav","any_QUD",9.07178333333333,660,1188,"No","trial_1","13",28,"anyQUD",7.08002649992259,1188
"3762",53148,"summa.wav","any_QUD",9.07178333333333,660,993,"No","trial_1","13",30,"anyQUD",6.90073066404517,993
"3763",53160,"summa.wav","any_QUD",9.07178333333333,660,1392,"No","trial_1","13",42,"anyQUD",7.23849684089437,1392
"3764",53169,"summa.wav","any_QUD",9.07178333333333,660,2120,"No","trial_2","13",51,"anyQUD",7.65917136766606,2120
"3765",53177,"summa.wav","any_QUD",9.07178333333333,660,928,"No","trial_2","13",59,"anyQUD",6.8330317327862,928
"3766",53196,"summa.wav","any_QUD",9.07178333333333,660,1620,"No","trial_2","13",78,"anyQUD",7.39018142822643,1620
"3767",53200,"summa.wav","any_QUD",9.07178333333333,660,900,"No","trial_2","13",82,"anyQUD",6.80239476332431,900
"3768",53303,"summa.wav","any_QUD",8.65841666666667,662,1624,"No","trial_1","13",22,"anyQUD",7.39264752072162,1624
"3769",53308,"summa.wav","any_QUD",8.65841666666667,662,1417,"No","trial_1","13",27,"anyQUD",7.25629723969068,1417
"3770",53310,"summa.wav","any_QUD",8.65841666666667,662,1206,"No","trial_1","13",29,"anyQUD",7.09506437728713,1206
"3771",53320,"summa.wav","any_QUD",8.65841666666667,662,2199,"No","trial_1","13",39,"anyQUD",7.69575799055476,2199
"3772",53335,"summa.wav","any_QUD",8.65841666666667,662,1380,"No","trial_2","13",54,"anyQUD",7.22983877815125,1380
"3773",53346,"summa.wav","any_QUD",8.65841666666667,662,1701,"No","trial_2","13",65,"anyQUD",7.43897159239586,1701
"3774",53349,"summa.wav","any_QUD",8.65841666666667,662,1308,"No","trial_2","13",68,"anyQUD",7.17625453201714,1308
"3775",53354,"summa.wav","any_QUD",8.65841666666667,662,1147,"No","trial_2","13",73,"anyQUD",7.04490511712937,1147
"3776",53464,"summa.wav","any_QUD",10.9085,664,2555,"No","trial_1","13",22,"anyQUD",7.8458075026378,2555
"3777",53480,"summa.wav","any_QUD",10.9085,664,2306,"No","trial_1","13",38,"anyQUD",7.743269700829,2306
"3778",53484,"summa.wav","any_QUD",10.9085,664,3014,"No","trial_1","13",42,"anyQUD",8.01102337918644,3014
"3779",53504,"summa.wav","any_QUD",10.9085,664,1983,"No","trial_2","13",62,"anyQUD",7.5923661285198,1983
"3780",53521,"summa.wav","any_QUD",10.9085,664,2006,"No","trial_2","13",79,"anyQUD",7.60389796852188,2006
"3781",53522,"summa.wav","any_QUD",10.9085,664,2025,"No","trial_2","13",80,"anyQUD",7.61332497954064,2025
"3782",53534,"summa.wav","any_QUD",11.3669833333333,665,2560,"No","trial_1","13",12,"anyQUD",7.84776253747361,2560
"3783",53545,"summa.wav","any_QUD",11.3669833333333,665,1691,"No","trial_1","13",23,"anyQUD",7.43307534889858,1691
"3784",53554,"summa.wav","any_QUD",11.3669833333333,665,1736,"No","trial_1","13",32,"anyQUD",7.4593388952203,1736
"3785",53562,"summa.wav","any_QUD",11.3669833333333,665,1904,"No","trial_1","13",40,"anyQUD",7.55171221535131,1904
"3786",53578,"summa.wav","any_QUD",11.3669833333333,665,1077,"No","trial_2","13",56,"anyQUD",6.98193467715639,1077
"3787",53584,"summa.wav","any_QUD",11.3669833333333,665,1039,"No","trial_2","13",62,"anyQUD",6.94601399109923,1039
"3788",53596,"summa.wav","any_QUD",11.3669833333333,665,1352,"No","trial_2","13",74,"anyQUD",7.20934025660291,1352
"3789",53605,"summa.wav","any_QUD",11.3669833333333,665,1605,"No","trial_2","13",83,"anyQUD",7.38087903556412,1605
"3790",53618,"summa.wav","any_QUD",8.3692,666,2453,"Yes","trial_1","13",16,"anyQUD",7.80506704425849,2453
"3791",53621,"summa.wav","any_QUD",8.3692,666,1886,"Yes","trial_1","13",19,"anyQUD",7.5422134631934,1886
"3792",53636,"summa.wav","any_QUD",8.3692,666,1470,"Yes","trial_1","13",34,"anyQUD",7.29301767977278,1470
"3793",53648,"summa.wav","any_QUD",8.3692,666,1837,"Yes","trial_1","13",46,"anyQUD",7.51588908521513,1837
"3794",53657,"summa.wav","any_QUD",8.3692,666,1601,"Yes","trial_2","13",55,"anyQUD",7.37838371299671,1601
"3795",53660,"summa.wav","any_QUD",8.3692,666,1550,"Yes","trial_2","13",58,"anyQUD",7.34601020991329,1550
"3796",53670,"summa.wav","any_QUD",8.3692,666,1438,"Yes","trial_2","13",68,"anyQUD",7.27100853828099,1438
"3797",53678,"summa.wav","any_QUD",8.3692,666,1683,"Yes","trial_2","13",76,"anyQUD",7.42833319419081,1683
"3798",53954,"summa.wav","any_QUD",8.78323333333333,670,2803,"No","trial_1","13",23,"anyQUD",7.93844555116479,2803
"3799",53959,"summa.wav","any_QUD",8.78323333333333,670,1857,"Yes","trial_1","13",28,"anyQUD",7.52671756135271,1857
"3800",53970,"summa.wav","any_QUD",8.78323333333333,670,1793,"No","trial_1","13",39,"anyQUD",7.49164547360513,1793
"3801",53975,"summa.wav","any_QUD",8.78323333333333,670,1711,"No","trial_1","13",44,"anyQUD",7.44483327389219,1711
"3802",53980,"summa.wav","any_QUD",8.78323333333333,670,1327,"No","trial_2","13",49,"anyQUD",7.19067603433221,1327
"3803",53985,"summa.wav","any_QUD",8.78323333333333,670,1242,"No","trial_2","13",54,"anyQUD",7.12447826249342,1242
"3804",54000,"summa.wav","any_QUD",8.78323333333333,670,2402,"No","trial_2","13",69,"anyQUD",7.78405700263993,2402
"3805",54005,"summa.wav","any_QUD",8.78323333333333,670,2039,"No","trial_2","13",74,"anyQUD",7.62021477057445,2039
"3806",54024,"summa.wav","any_QUD",8.2635,671,1822,"Yes","trial_1","13",13,"anyQUD",7.5076900778199,1822
"3807",54036,"summa.wav","any_QUD",8.2635,671,1550,"Yes","trial_1","13",25,"anyQUD",7.34601020991329,1550
"3808",54047,"summa.wav","any_QUD",8.2635,671,1467,"Yes","trial_1","13",36,"anyQUD",7.29097477814298,1467
"3809",54049,"summa.wav","any_QUD",8.2635,671,1248,"Yes","trial_1","13",38,"anyQUD",7.12929754892937,1248
"3810",54064,"summa.wav","any_QUD",8.2635,671,1182,"Yes","trial_2","13",53,"anyQUD",7.07496319796604,1182
"3811",54071,"summa.wav","any_QUD",8.2635,671,1588,"Yes","trial_2","13",60,"anyQUD",7.37023064180708,1588
"3812",54090,"summa.wav","any_QUD",8.2635,671,1280,"Yes","trial_2","13",79,"anyQUD",7.15461535691366,1280
"3813",54093,"summa.wav","any_QUD",8.2635,671,1240,"Yes","trial_2","13",82,"anyQUD",7.12286665859908,1240
"3814",54183,"summa.wav","any_QUD",7.27828333333333,673,1344,"Yes","trial_1","13",12,"anyQUD",7.20340552108309,1344
"3815",54184,"summa.wav","any_QUD",7.27828333333333,673,908,"No","trial_1","13",13,"anyQUD",6.81124437860129,908
"3816",54206,"summa.wav","any_QUD",7.27828333333333,673,1025,"No","trial_1","13",35,"anyQUD",6.93244789157251,1025
"3817",54235,"summa.wav","any_QUD",7.27828333333333,673,1859,"No","trial_2","13",64,"anyQUD",7.52779398772144,1859
"3818",54265,"summa.wav","any_QUD",12.6694,674,1772,"No","trial_1","13",14,"anyQUD",7.47986413116503,1772
"3819",54273,"summa.wav","any_QUD",12.6694,674,1518,"No","trial_1","13",22,"anyQUD",7.32514895795557,1518
"3820",54293,"summa.wav","any_QUD",12.6694,674,1169,"No","trial_1","13",42,"anyQUD",7.06390396147207,1169
"3821",54297,"summa.wav","any_QUD",12.6694,674,1074,"No","trial_1","13",46,"anyQUD",6.97914527506881,1074
"3822",54300,"summa.wav","any_QUD",12.6694,674,983,"No","trial_2","13",49,"anyQUD",6.89060912014717,983
"3823",54305,"summa.wav","any_QUD",12.6694,674,1193,"No","trial_2","13",54,"anyQUD",7.08422642209792,1193
"3824",54317,"summa.wav","any_QUD",12.6694,674,1291,"No","trial_2","13",66,"anyQUD",7.16317239084664,1291
"3825",54318,"summa.wav","any_QUD",12.6694,674,2411,"No","trial_2","13",67,"anyQUD",7.78779687818117,2411
"3826",54435,"summa.wav","any_QUD",11.3187166666667,676,3484,"Yes","trial_1","13",24,"anyQUD",8.15593633797239,3484
"3827",54441,"summa.wav","any_QUD",11.3187166666667,676,2882,"No","trial_1","13",30,"anyQUD",7.96623977655947,2882
"3828",54448,"summa.wav","any_QUD",11.3187166666667,676,2079,"No","trial_1","13",37,"anyQUD",7.63964228785801,2079
"3829",54471,"summa.wav","any_QUD",11.3187166666667,676,2384,"Yes","trial_2","13",60,"anyQUD",7.77653502818524,2384
"3830",54475,"summa.wav","any_QUD",11.3187166666667,676,1663,"Yes","trial_2","13",64,"anyQUD",7.41637847919293,1663
"3831",54478,"summa.wav","any_QUD",11.3187166666667,676,1264,"Yes","trial_2","13",67,"anyQUD",7.1420365747068,1264
"3832",54492,"summa.wav","any_QUD",11.3187166666667,676,1552,"Yes","trial_2","13",81,"anyQUD",7.34729970074316,1552
"3833",54508,"summa.wav","any_QUD",18.2223166666667,677,2131,"No","trial_1","13",17,"anyQUD",7.66434663209862,2131
"3834",54517,"summa.wav","any_QUD",18.2223166666667,677,1779,"No","trial_1","13",26,"anyQUD",7.48380668766583,1779
"3835",54520,"summa.wav","any_QUD",18.2223166666667,677,3136,"No","trial_1","13",29,"anyQUD",8.0507033814703,3136
"3836",54526,"summa.wav","any_QUD",18.2223166666667,677,3009,"Yes","trial_1","13",35,"anyQUD",8.00936307663004,3009
"3837",54546,"summa.wav","any_QUD",18.2223166666667,677,3450,"Yes","trial_2","13",55,"anyQUD",8.14612951002541,3450
"3838",54547,"summa.wav","any_QUD",18.2223166666667,677,3423,"Yes","trial_2","13",56,"anyQUD",8.13827263853019,3423
"3839",54565,"summa.wav","any_QUD",18.2223166666667,677,2248,"Yes","trial_2","13",74,"anyQUD",7.71779621101358,2248
"3840",54570,"summa.wav","any_QUD",18.2223166666667,677,1383,"Yes","trial_2","13",79,"anyQUD",7.23201033166476,1383
"3841",54586,"summa.wav","any_QUD",9.26145,678,1980,"Yes","trial_1","13",15,"anyQUD",7.59085212368858,1980
"3842",54590,"summa.wav","any_QUD",9.26145,678,1572,"Yes","trial_1","13",19,"anyQUD",7.36010397298915,1572
"3843",54603,"summa.wav","any_QUD",9.26145,678,1461,"Yes","trial_1","13",32,"anyQUD",7.2868764117507,1461
"3844",54607,"summa.wav","any_QUD",9.26145,678,1475,"Yes","trial_1","13",36,"anyQUD",7.29641326877392,1475
"3845",54619,"summa.wav","any_QUD",9.26145,678,1436,"Yes","trial_2","13",48,"anyQUD",7.26961674960817,1436
"3846",54624,"summa.wav","any_QUD",9.26145,678,1462,"Yes","trial_2","13",53,"anyQUD",7.28756064030972,1462
"3847",54639,"summa.wav","any_QUD",9.26145,678,1404,"Yes","trial_2","13",68,"anyQUD",7.24708058458576,1404
"3848",54653,"summa.wav","any_QUD",9.26145,678,2477,"Yes","trial_2","13",82,"anyQUD",7.81480342948936,2477
"3849",54677,"summa.wav","any_QUD",8.39128333333333,679,2074,"No","trial_1","13",26,"anyQUD",7.63723438878947,2074
"3850",54678,"summa.wav","any_QUD",8.39128333333333,679,2104,"No","trial_1","13",27,"anyQUD",7.6515955738576,2104
"3851",54685,"summa.wav","any_QUD",8.39128333333333,679,1476,"No","trial_1","13",34,"anyQUD",7.29709100516042,1476
"3852",54697,"summa.wav","any_QUD",8.39128333333333,679,1664,"No","trial_1","13",46,"anyQUD",7.41697962138115,1664
"3853",54700,"summa.wav","any_QUD",8.39128333333333,679,1328,"No","trial_2","13",49,"anyQUD",7.19142933003638,1328
"3854",54707,"summa.wav","any_QUD",8.39128333333333,679,1012,"No","trial_2","13",56,"anyQUD",6.91968384984741,1012
"3855",54717,"summa.wav","any_QUD",8.39128333333333,679,1875,"No","trial_2","13",66,"anyQUD",7.53636393840451,1875
"3856",54728,"summa.wav","any_QUD",8.39128333333333,679,1302,"No","trial_2","13",77,"anyQUD",7.17165682276851,1302
"3857",54747,"summa.wav","any_QUD",11.1878,680,3092,"No","trial_1","13",16,"anyQUD",8.03657340970731,3092
"3858",54751,"summa.wav","any_QUD",11.1878,680,2510,"No","trial_1","13",20,"anyQUD",7.82803803212583,2510
"3859",54764,"summa.wav","any_QUD",11.1878,680,2339,"No","trial_1","13",33,"anyQUD",7.75747876658418,2339
"3860",54769,"summa.wav","any_QUD",11.1878,680,2014,"No","trial_1","13",38,"anyQUD",7.60787807327851,2014
"3861",54779,"summa.wav","any_QUD",11.1878,680,1817,"No","trial_2","13",48,"anyQUD",7.50494206839617,1817
"3862",54789,"summa.wav","any_QUD",11.1878,680,1901,"No","trial_2","13",58,"anyQUD",7.55013534248843,1901
"3863",54800,"summa.wav","any_QUD",11.1878,680,1982,"No","trial_2","13",69,"anyQUD",7.59186171488993,1982
"3864",54806,"summa.wav","any_QUD",11.1878,680,1698,"Yes","trial_2","13",75,"anyQUD",7.43720636687129,1698
"3865",54837,"summa.wav","any_QUD",11.7789333333333,681,2044,"No","trial_1","13",26,"anyQUD",7.6226639513236,2044
"3866",54838,"summa.wav","any_QUD",11.7789333333333,681,1986,"No","trial_1","13",27,"anyQUD",7.59387784460512,1986
"3867",54845,"summa.wav","any_QUD",11.7789333333333,681,1807,"No","trial_1","13",34,"anyQUD",7.49942329059223,1807
"3868",54847,"summa.wav","any_QUD",11.7789333333333,681,1723,"No","trial_1","13",36,"anyQUD",7.45182223652793,1723
"3869",54859,"summa.wav","any_QUD",11.7789333333333,681,2687,"No","trial_2","13",48,"anyQUD",7.89618060861549,2687
"3870",54869,"summa.wav","any_QUD",11.7789333333333,681,1833,"No","trial_2","13",58,"anyQUD",7.5137092478397,1833
"3871",54879,"summa.wav","any_QUD",11.7789333333333,681,2265,"No","trial_2","13",68,"anyQUD",7.72533003791713,2265
"3872",54890,"summa.wav","any_QUD",11.7789333333333,681,1762,"No","trial_2","13",79,"anyQUD",7.47420480649612,1762
"3873",55063,"summa.wav","any_QUD",9.0709,684,2438,"No","trial_1","13",11,"anyQUD",7.79893331004122,2438
"3874",55070,"summa.wav","any_QUD",9.0709,684,1704,"No","trial_1","13",18,"anyQUD",7.44073370738926,1704
"3875",55086,"summa.wav","any_QUD",9.0709,684,1555,"No","trial_1","13",34,"anyQUD",7.34923082461333,1555
"3876",55093,"summa.wav","any_QUD",9.0709,684,1434,"No","trial_1","13",41,"anyQUD",7.26822302115957,1434
"3877",55107,"summa.wav","any_QUD",9.0709,684,1705,"No","trial_2","13",55,"anyQUD",7.44132038971762,1705
"3878",55114,"summa.wav","any_QUD",9.0709,684,1455,"No","trial_2","13",62,"anyQUD",7.28276117960559,1455
"3879",55121,"summa.wav","any_QUD",9.0709,684,1649,"No","trial_2","13",69,"anyQUD",7.4079243225596,1649
"3880",55131,"summa.wav","any_QUD",9.0709,684,1272,"No","trial_2","13",79,"anyQUD",7.14834574390007,1272
"3881",55146,"summa.wav","any_QUD",10.9325,685,2370,"No","trial_1","13",14,"anyQUD",7.77064523412918,2370
"3882",55157,"summa.wav","any_QUD",10.9325,685,1568,"No","trial_1","13",25,"anyQUD",7.35755620091035,1568
"3883",55166,"summa.wav","any_QUD",10.9325,685,2159,"Yes","trial_1","13",34,"anyQUD",7.67740043051481,2159
"3884",55184,"summa.wav","any_QUD",10.9325,685,1535,"No","trial_2","13",52,"anyQUD",7.3362856600213,1535
"3885",55187,"summa.wav","any_QUD",10.9325,685,1124,"No","trial_2","13",55,"anyQUD",7.02464903045364,1124
"3886",55206,"summa.wav","any_QUD",10.9325,685,1159,"No","trial_2","13",74,"anyQUD",7.05531284333975,1159
"3887",55207,"summa.wav","any_QUD",10.9325,685,1296,"No","trial_2","13",75,"anyQUD",7.16703787691222,1296
"3888",55303,"summa.wav","any_QUD",9.2171,687,3659,"No","trial_1","13",11,"anyQUD",8.20494516501921,3659
"3889",55306,"summa.wav","any_QUD",9.2171,687,1870,"No","trial_1","13",14,"anyQUD",7.53369370984863,1870
"3890",55322,"summa.wav","any_QUD",9.2171,687,2052,"No","trial_1","13",30,"anyQUD",7.62657020629066,2052
"3891",55334,"summa.wav","any_QUD",9.2171,687,2101,"No","trial_1","13",42,"anyQUD",7.650168700845,2101
"3892",55346,"summa.wav","any_QUD",9.2171,687,1619,"No","trial_2","13",54,"anyQUD",7.38956395367764,1619
"3893",55350,"summa.wav","any_QUD",9.2171,687,1639,"No","trial_2","13",58,"anyQUD",7.40184157874383,1639
"3894",55368,"summa.wav","any_QUD",9.2171,687,2760,"No","trial_2","13",76,"anyQUD",7.9229859587112,2760
"3895",55372,"summa.wav","any_QUD",9.2171,687,1358,"No","trial_2","13",80,"anyQUD",7.21376830811864,1358
"3896",55384,"summa.wav","any_QUD",9.6373,688,2034,"No","trial_1","13",12,"anyQUD",7.61775957660851,2034
"3897",55394,"summa.wav","any_QUD",9.6373,688,1800,"No","trial_1","13",22,"anyQUD",7.49554194388426,1800
"3898",55405,"summa.wav","any_QUD",9.6373,688,1709,"No","trial_1","13",33,"anyQUD",7.44366368311559,1709
"3899",55412,"summa.wav","any_QUD",9.6373,688,1767,"No","trial_1","13",40,"anyQUD",7.4770384723197,1767
"3900",55428,"summa.wav","any_QUD",9.6373,688,1771,"No","trial_2","13",56,"anyQUD",7.47929963778283,1771
"3901",55434,"summa.wav","any_QUD",9.6373,688,2401,"No","trial_2","13",62,"anyQUD",7.78364059622125,2401
"3902",55455,"summa.wav","any_QUD",9.6373,688,2687,"Yes","trial_2","13",83,"anyQUD",7.89618060861549,2687
"3903",55472,"summa.wav","any_QUD",11.8271,689,1770,"No","trial_1","13",19,"anyQUD",7.47873482556787,1770
"3904",55477,"summa.wav","any_QUD",11.8271,689,1876,"No","trial_1","13",24,"anyQUD",7.53689712956617,1876
"3905",55487,"summa.wav","any_QUD",11.8271,689,1697,"No","trial_1","13",34,"anyQUD",7.43661726523423,1697
"3906",55495,"summa.wav","any_QUD",11.8271,689,1305,"No","trial_1","13",42,"anyQUD",7.17395831975679,1305
"3907",55513,"summa.wav","any_QUD",11.8271,689,1571,"No","trial_2","13",60,"anyQUD",7.35946763825562,1571
"3908",55517,"summa.wav","any_QUD",11.8271,689,1330,"No","trial_2","13",64,"anyQUD",7.1929342212158,1330
"3909",55522,"summa.wav","any_QUD",11.8271,689,1563,"No","trial_2","13",69,"anyQUD",7.35436233042148,1563
"3910",55523,"summa.wav","any_QUD",11.8271,689,1209,"No","trial_2","13",70,"anyQUD",7.09754885061479,1209
"3911",55796,"summa.wav","any_QUD",11.5389666666667,693,2244,"No","trial_1","13",19,"anyQUD",7.71601526664259,2244
"3912",55805,"summa.wav","any_QUD",11.5389666666667,693,1594,"Yes","trial_1","13",28,"anyQUD",7.37400185935016,1594
"3913",55811,"summa.wav","any_QUD",11.5389666666667,693,2037,"Yes","trial_1","13",34,"anyQUD",7.61923341622681,2037
"3914",55820,"summa.wav","any_QUD",11.5389666666667,693,1372,"Yes","trial_1","13",43,"anyQUD",7.22402480828583,1372
"3915",55827,"summa.wav","any_QUD",11.5389666666667,693,1289,"Yes","trial_2","13",50,"anyQUD",7.16162200293919,1289
"3916",55828,"summa.wav","any_QUD",11.5389666666667,693,1324,"Yes","trial_2","13",51,"anyQUD",7.18841273649695,1324
